57,2019-05-06,5820440000,6,32,1T2019,1301,1301,8870210000,20438680000,30.07,126674050000,0,192136410000,"A empresa aprensenta: 
- Uma boa relação entre Preço(cotação) e Patrimônio Líquido, não ultrapassando a faixa de 2.3 (+1 pts); 
- Um belo Retorno sobre Patrimônio Líquido(ROE), acima de 15% (+1 pts); 
- Relação entre a Dívida bruta perante o Patrimônio Líquido excelente, ficando abaixo de 30% (+2 pts); 
- Excelente proporção do Caixa disponível perante a Dívida bruta, acima de 2 (+2 pts); 
",f
58,2019-08-05,6042080000,7,32,2T2019,1302,1302,8870210000,21952970000,29.11,133636480000,0,175113540000,"A empresa aprensenta: 
- Boa relação entre Preço(cotação) e Lucro Líquido anual, não ultrapassando a faixa de 13 (+1 pts); 
- Uma boa relação entre Preço(cotação) e Patrimônio Líquido, não ultrapassando a faixa de 2.3 (+1 pts); 
- Um belo Retorno sobre Patrimônio Líquido(ROE), acima de 15% (+1 pts); 
- Relação entre a Dívida bruta perante o Patrimônio Líquido excelente, ficando abaixo de 30% (+2 pts); 
- Excelente proporção do Caixa disponível perante a Dívida bruta, acima de 2 (+2 pts); 
",f
43,2018-11-05,116110000,0,17,3T2018,703,703,182412245,446910000,14.92,3618850000,0,6331060000,Este balanço não possui informações suficientes para darmos uma Nota.,f
40,2018-02-05,110600000,0,17,4T2017,608,608,182056522,418730000,16.49,3284330000,0,6781170000,Este balanço não possui informações suficientes para darmos uma Nota.,f
41,2018-05-07,108550000,0,17,1T2018,701,701,182381356,430420000,15.04,3419860000,0,5566210000,Este balanço não possui informações suficientes para darmos uma Nota.,f
42,2018-08-06,111650000,0,17,2T2018,702,702,181979080,434930000,14.4,3445960000,0,5592160000,Este balanço não possui informações suficientes para darmos uma Nota.,f
116,2020-06-24,40757000,0,36,2020-06-24,3301,3301,62858000,83167000,12.94,794408000,454130000,168725000,"Este balanço não possui os requisítos mínimos necessários. 
 - ROE acima de 10%; 
 - Dívida equilibrada não ultrapassando 80% do valor do Patrimônio; 
 - Lucro Líquido crescente nos últimos três anos; ",t
71,2018-11-05,5338450000,0,35,3T2018,1605,1605,9793321782,19782510000,29.4,125533550000,0,715580000,Este balanço não possui informações suficientes para darmos uma Nota.,f
39,2017-11-06,104130000,0,17,3T2017,607,607,181943232,416650000,13.87,3228440000,0,6621130000,Este balanço não possui informações suficientes para darmos uma Nota.,f
44,2019-02-05,81770000,0,17,4T2018,704,704,211151515,418080000,19.03,3665510000,0,7552030000,"Este balanço não possui os requisítos mínimos necessários. 
 - ROE acima de 10%; 
 - Dívida equilibrada não ultrapassando 80% do valor do Patrimônio; 
 - Lucro Líquido crescente nos últimos três anos; ",f
45,2019-05-06,119550000,0,17,1T2019,801,801,211369459,429080000,17.87,3824360000,0,8033620000,"Este balanço não possui os requisítos mínimos necessários. 
 - ROE acima de 10%; 
 - Dívida equilibrada não ultrapassando 80% do valor do Patrimônio; 
 - Lucro Líquido crescente nos últimos três anos; ",f
46,2019-08-05,132720000,8,17,2T2019,802,802,211338029,450150000,17.81,3882220000,0,7018600000,"A empresa aprensenta: 
- Relação entre Preço(cotação) e Lucro Líquido anual excelente, não ultrapassando a faixa de 10 (+2 pts); 
- Uma excelente relação entre Preço(cotação) e Patrimônio Líquido, não ultrapassando a faixa de 1.5 (+2 pts); 
- Relação entre a Dívida bruta perante o Patrimônio Líquido excelente, ficando abaixo de 30% (+2 pts); 
- Excelente proporção do Caixa disponível perante a Dívida bruta, acima de 2 (+2 pts); 
",f
47,2019-11-05,130520000,8,17,3T2019,803,803,211163637,464560000,17.72,3956290000,0,6455140000,"A empresa aprensenta: 
- Relação entre Preço(cotação) e Lucro Líquido anual excelente, não ultrapassando a faixa de 10 (+2 pts); 
- Uma excelente relação entre Preço(cotação) e Patrimônio Líquido, não ultrapassando a faixa de 1.5 (+2 pts); 
- Relação entre a Dívida bruta perante o Patrimônio Líquido excelente, ficando abaixo de 30% (+2 pts); 
- Excelente proporção do Caixa disponível perante a Dívida bruta, acima de 2 (+2 pts); 
",f
53,2018-05-07,4466720000,0,32,1T2018,1001,1001,8870210000,15053790000,22.65,113775890000,0,201914420000,Este balanço não possui informações suficientes para darmos uma Nota.,f
54,2018-08-06,4527790000,0,32,2T2018,1101,1101,8870210000,15670100000,22.28,113038720000,0,172171710000,Este balanço não possui informações suficientes para darmos uma Nota.,f
55,2018-11-05,5009680000,0,32,3T2018,1102,1102,8870210000,17795790000,25.92,115669570000,0,193484690000,Este balanço não possui informações suficientes para darmos uma Nota.,f
87,2019-08-05,32510000,3,19,2T2019,2107,2107,66003000,125200000,30.62,515840000,226780000,106780000,"A empresa aprensenta: 
- Retorno sobre Patrimônio Líquido(ROE) muito bom, acima de 20% (+2 pts); 
- Boa relação entre a Dívida bruta perante o Patrimônio Líquido, abaixo de 60% (+1 pts); 
",f
63,2020-05-05,363000000,0,33,1T2020,1502,1502,1984940000,935000000,19.86,13889000000,5969000000,1388000000,"Este balanço não possui os requisítos mínimos necessários. 
 - ROE acima de 10%; 
 - Dívida equilibrada não ultrapassando 80% do valor do Patrimônio; 
 - Lucro Líquido crescente nos últimos três anos; ",f
59,2019-11-05,5836970000,7,32,3T2019,1401,1401,8870210000,22780260000,31.58,138312780000,0,111331310000,"A empresa aprensenta: 
- Boa relação entre Preço(cotação) e Lucro Líquido anual, não ultrapassando a faixa de 13 (+1 pts); 
- Uma boa relação entre Preço(cotação) e Patrimônio Líquido, não ultrapassando a faixa de 2.3 (+1 pts); 
- Um belo Retorno sobre Patrimônio Líquido(ROE), acima de 15% (+1 pts); 
- Relação entre a Dívida bruta perante o Patrimônio Líquido excelente, ficando abaixo de 30% (+2 pts); 
- Excelente proporção do Caixa disponível perante a Dívida bruta, acima de 2 (+2 pts); 
",f
66,2017-08-07,4957830000,0,35,2T2017,1505,1505,5987837681,,21.16,120679250000,0,4847860000,Este balanço não possui informações suficientes para darmos uma Nota.,f
65,2017-05-05,5785290000,0,35,1T2017,1504,1504,5975334311,,20.8,117557170000,0,1558640000,Este balanço não possui informações suficientes para darmos uma Nota.,f
67,2017-11-06,5867130000,0,35,3T2017,1601,1601,5990161111,,22.91,125574830000,0,4117640000,Este balanço não possui informações suficientes para darmos uma Nota.,f
68,2018-02-05,4498220000,0,35,4T2017,1602,1602,5979736544,21108470000,27.35,128507940000,0,4215920000,Este balanço não possui informações suficientes para darmos uma Nota.,f
69,2018-05-07,5539110000,0,35,1T2018,1603,1603,5977733524,20862290000,26.99,119735210000,0,4212140000,Este balanço não possui informações suficientes para darmos uma Nota.,f
78,2017-05-05,5450000,0,19,1T2017,2001,2001,66003000,21180000,11.49,380530000,95440000,126010000,Este balanço não possui informações suficientes para darmos uma Nota.,f
79,2017-08-07,24060000,0,19,2T2017,2002,2002,66003000,45930000,12.64,400070000,273850000,183030000,Este balanço não possui informações suficientes para darmos uma Nota.,f
80,2017-11-06,15290000,0,19,3T2017,2003,2003,66003000,57380000,16.23,400610000,74670000,145310000,Este balanço não possui informações suficientes para darmos uma Nota.,f
81,2018-02-05,58970000,0,19,4T2017,2101,2101,66003000,103770000,19.71,448810000,222870000,148730000,Este balanço não possui informações suficientes para darmos uma Nota.,f
82,2018-05-07,14000000,0,19,1T2018,2102,2102,66003000,112320000,20.31,462800000,154170000,125470000,Este balanço não possui informações suficientes para darmos uma Nota.,f
83,2018-08-06,28180000,0,19,2T2018,2103,2103,66003000,116440000,17.28,455260000,148110000,90690000,Este balanço não possui informações suficientes para darmos uma Nota.,f
84,2018-11-05,31110000,0,19,3T2018,2104,2104,66003000,132260000,22.63,465420000,162860000,97960000,Este balanço não possui informações suficientes para darmos uma Nota.,f
85,2019-02-05,34960000,3,19,4T2018,2105,2105,66003000,108250000,27.29,484370000,160200000,83540000,"A empresa aprensenta: 
- Retorno sobre Patrimônio Líquido(ROE) muito bom, acima de 20% (+2 pts); 
- Boa relação entre a Dívida bruta perante o Patrimônio Líquido, abaixo de 60% (+1 pts); 
",f
86,2019-05-06,26620000,3,19,1T2019,2106,2106,66003000,120870000,25.08,511000000,215140000,107990000,"A empresa aprensenta: 
- Retorno sobre Patrimônio Líquido(ROE) muito bom, acima de 20% (+2 pts); 
- Boa relação entre a Dívida bruta perante o Patrimônio Líquido, abaixo de 60% (+1 pts); 
",f
93,2018-02-05,14820000,0,36,4T2017,2303,2303,62783333,37670000,6.34,643500000,249470000,119350000,Este balanço não possui informações suficientes para darmos uma Nota.,f
94,2018-05-07,1800000,0,36,1T2018,2304,2304,62416667,37450000,5.91,648310000,243520000,87030000,Este balanço não possui informações suficientes para darmos uma Nota.,f
95,2018-08-06,45400000,0,36,2T2018,2401,2401,62920354,71100000,5.18,678210000,245700000,66930000,Este balanço não possui informações suficientes para darmos uma Nota.,f
96,2018-11-05,15890000,0,36,3T2018,2402,2402,62830645,77910000,6.62,682290000,256030000,64430000,Este balanço não possui informações suficientes para darmos uma Nota.,f
106,2018-02-05,195030000,0,37,4T2017,2803,2803,605801980,611860000,11.83,9037600000,6057680000,1715630000,Este balanço não possui informações suficientes para darmos uma Nota.,f
107,2018-05-07,214120000,0,37,1T2018,2804,2804,606333333,691220000,12.26,9259600000,6435450000,1824340000,Este balanço não possui informações suficientes para darmos uma Nota.,f
108,2018-08-06,227680000,0,37,2T2018,2901,2901,606953125,776900000,12.88,9284880000,6137230000,1765150000,Este balanço não possui informações suficientes para darmos uma Nota.,f
109,2018-11-05,306940000,0,37,3T2018,2902,2902,604980769,943770000,12.99,9587970000,6252640000,1406000000,Este balanço não possui informações suficientes para darmos uma Nota.,f
89,2020-02-05,43445000,3,19,4T2019,2202,2202,66003000,193965000,39.9,575079000,218079000,67332000,"A empresa aprensenta: 
- Retorno sobre Patrimônio Líquido(ROE) muito bom, acima de 20% (+2 pts); 
- Boa relação entre a Dívida bruta perante o Patrimônio Líquido, abaixo de 60% (+1 pts); 
",f
114,2020-02-05,271035000,0,37,4T2019,3101,3101,606850000,1109605000,22.18,9346000000,8485630000,2491720000,"Este balanço não possui os requisítos mínimos necessários. 
 - ROE acima de 10%; 
 - Dívida equilibrada não ultrapassando 80% do valor do Patrimônio; 
 - Lucro Líquido crescente nos últimos três anos; ",f
101,2020-02-05,18980000,6,36,4T2019,2601,2601,62941748,129660000,16.91,758880000,349480000,148490000,"A empresa aprensenta: 
- Relação entre Preço(cotação) e Lucro Líquido anual excelente, não ultrapassando a faixa de 10 (+2 pts); 
- Uma excelente relação entre Preço(cotação) e Patrimônio Líquido, não ultrapassando a faixa de 1.5 (+2 pts); 
- Um belo Retorno sobre Patrimônio Líquido(ROE), acima de 15% (+1 pts); 
- Boa relação entre a Dívida bruta perante o Patrimônio Líquido, abaixo de 60% (+1 pts); 
",f
90,2017-05-05,2020000,0,36,1T2017,2203,2203,62977273,-27710000,2.85,601930000,305000000,108580000,Este balanço não possui informações suficientes para darmos uma Nota.,f
70,2018-08-06,4406730000,0,35,2T2018,1604,1604,5991501475,20311190000,26.56,122621650000,0,722220000,Este balanço não possui informações suficientes para darmos uma Nota.,f
72,2019-02-05,6661100000,0,35,4T2018,1701,1701,9797049107,21945390000,33.25,131863080000,0,3646780000,Este balanço não possui informações suficientes para darmos uma Nota.,f
73,2019-05-06,6500320000,0,35,1T2019,1702,1702,9789145299,22906600000,31.17,119896660000,0,4373580000,Este balanço não possui informações suficientes para darmos uma Nota.,f
74,2019-08-05,7004460000,0,35,2T2019,1703,1703,9809357692,25504330000,32.61,125787620000,0,7318000000,Este balanço não possui informações suficientes para darmos uma Nota.,f
75,2019-11-05,4946200000,0,35,3T2019,1801,1801,9809406250,25112080000,35.97,125768590000,0,9889330000,Este balanço não possui informações suficientes para darmos uma Nota.,f
88,2019-11-05,91390000,4,19,3T2019,2201,2201,66003000,185480000,30.17,577730000,225320000,112110000,"A empresa aprensenta: 
- Boa relação entre Preço(cotação) e Lucro Líquido anual, não ultrapassando a faixa de 13 (+1 pts); 
- Retorno sobre Patrimônio Líquido(ROE) muito bom, acima de 20% (+2 pts); 
- Boa relação entre a Dívida bruta perante o Patrimônio Líquido, abaixo de 60% (+1 pts); 
",f
103,2017-05-05,134760000,0,37,1T2017,2701,2701,608914634,499310000,11.64,9130250000,5556990000,1975060000,Este balanço não possui informações suficientes para darmos uma Nota.,f
104,2017-08-07,142000000,0,37,2T2017,2801,2801,603844444,543460000,13.11,9281450000,5590200000,2027590000,Este balanço não possui informações suficientes para darmos uma Nota.,f
105,2017-11-06,140070000,0,37,3T2017,2802,2802,603640000,452730000,12.75,9404240000,3908090000,1453690000,Este balanço não possui informações suficientes para darmos uma Nota.,f
110,2019-02-05,524100000,0,37,4T2018,3001,3001,606114286,1272840000,16.82,9674580000,7458800000,2377850000,"Este balanço não possui os requisítos mínimos necessários. 
 - ROE acima de 10%; 
 - Dívida equilibrada não ultrapassando 80% do valor do Patrimônio; 
 - Lucro Líquido crescente nos últimos três anos; ",f
111,2019-05-06,295640000,4,37,1T2019,3002,3002,607336323,1354360000,17.05,9908720000,7516630000,2607400000,"A empresa aprensenta: 
- Relação entre Preço(cotação) e Lucro Líquido anual excelente, não ultrapassando a faixa de 10 (+2 pts); 
- Uma excelente relação entre Preço(cotação) e Patrimônio Líquido, não ultrapassando a faixa de 1.5 (+2 pts); 
",f
113,2019-11-05,353970000,0,37,3T2019,3004,3004,605631111,1362670000,18.25,10413110000,8746170000,2755440000,"Este balanço não possui os requisítos mínimos necessários. 
 - ROE acima de 10%; 
 - Dívida equilibrada não ultrapassando 80% do valor do Patrimônio; 
 - Lucro Líquido crescente nos últimos três anos; ",f
102,2020-05-05,40757000,0,36,1T2020,2602,2602,62858000,83167000,10.38,794408000,454130000,168725000,"Este balanço não possui os requisítos mínimos necessários. 
 - ROE acima de 10%; 
 - Dívida equilibrada não ultrapassando 80% do valor do Patrimônio; 
 - Lucro Líquido crescente nos últimos três anos; ",f
91,2017-08-07,11750000,0,36,2T2017,2301,2301,61666667,-11100000,3.95,623630000,294250000,137260000,Este balanço não possui informações suficientes para darmos uma Nota.,f
92,2017-11-06,9080000,0,36,3T2017,2302,2302,65500000,2620000,5.62,631350000,269800000,145010000,Este balanço não possui informações suficientes para darmos uma Nota.,f
